,clean_text,positif,negatif,sentimen
120,jakarta perintah gelontor bantu subsidi upah gaji bsu rp juta karyawan rumah kena putus hubung kerja phk tanggap hal usaha beban bayar penuh kerja usul bantu subsidi usaha gaji rp juta bantu perintah harap usaha bayar rp juta ketua asosiasi usaha indonesia apindo hariyadi sukamdani detikcom hariyadi bantu tuju karyawan usaha beban utuh perintah anggap usaha bayar beban gaji karyawan nggak bayar situasi berat dunia usaha lihat tingkat okupansi hotel hariyadi hotel rugi akibat rendah sewa kunjung gambar okupansi nasional break even point rugi hariyadi ketua himpun hotel restoran phri hariyadi anggap bantu subsidi upah bantu langsung karyawan rumah karyawan rumah besar dampak ppkm baca kerja gaji rp juta rp juta pandemi sektor formal susut pariwisata dampak susut kuartal mending situasi rumah kerja drop hariyadi pandemi pulih karyawan kerja pandemi pulih susut konsentrasi investasi serap tutup simak video cek kriteria kerja bantu subsidi upah perintah gambasvideo detik angang subsidi upah bsu ppkm,0.15789473684210525,0.1118421052631579,1
121,gowa perintah kabupaten pemkab gowa sulawesi selatan warung kopi warkop milik pasang suamiistri pasutri korban satpol pp ivan amriana serobot lahan fasilitas sosial fasos rupa tugu pahlawan warkop milik izin warkopnya izin nggak izin lahan fasos tugu pahlawan nggak izin kepala bidang komunikasi kabupaten gowa arifuddin zaeni detikcom warkop ivan amriana jalan poros barombong lurah panciro camat bajeng kabupaten gowa warkop insiden oknum satpol pp gowa mardani hamdan razia ppkm arifuddin pemkab gowa warkop milik ivan amriana milik izin insiden laku mardani mardani jabat satpol pp cek nggak izin areal tugu pake pasutri korban satpol pp gowa ivan tanggap kait warkop milik fasos lahan warkop warkop sambung rumah milik orang tua istri nggak mi warkop fasos ivan konfirmasi pisah ivan warkop lahan pemkab gowa tegur bangun tegur tegur tegur ivan baca runut pasutri satpol ppbohong ngaku hamil bikin heboh tonton video mendagri bicara gowa tugas lapang tak emosi gambasvideo detik hmwnvl satpol pp gowa satpol pp gowa pasutri pasutri bohong hamil pasutri korban satpol pp gowa sulsel biromakassar,0.047619047619047616,0.07142857142857142,0
122,surabaya covid jatim aktif jatim ppkm level hingga agustus ikat dokter indonesia idi jatim pesan hal masyarakat salah laku vaksinasi pesan masyarakat patuh hadap programprogram covid laku perintah tenaga sehat vaksinasi ketua idi jatim dr dr sutrisno spog k hubung detikcom masyarakat larut informasi hoaks dasar ilmu masyarakat cari informasi referensi sumbersumber terpercaya masyarakat peran bantu dukung program tracing laku perintah tugas sehat hal laku bahu bahu temu baca atur operasi mal ppkm level laku isolasi obat hasil masyarakat sakit sutrisno laku isolasi ketat kondisi rumah isolasi mandiri rumah isolasi padu milik perintah masyarakat laku rawat rs patuh protokol obat lekas sembuh masyarakat hindar kontak luas upaya laku cegah tular covid aktif program vaksinasi covid lihat video catat beda terap ppkm level gambasvideo detik fatfat ppkm darurat ppkm level ppkm darurat idi jatim covid covid jatim vaksinasi birojatim,0.14492753623188406,0.09420289855072464,1
123,jakarta pemberlakukan batas giat masyarakat ppkm darurat jawa bal dampak masyarakat pesisir bakamla ri stasiun pantau aman selamat laut spkkl bal salur bantu beras sembako masyarakat dampak ppkm darurat giat pimpin kepala spkkl bal mayor bakamla kadek lis martiaveni libat satpolair polres karangasem pos sar paket masyarakat pesisir paket berisik beras telur minyak goring mie instan gula paket bantu salur titik spkkl bal sasar masyarakat nelayan lansia kerja pariwisata mayor bakamla kadek lis paket sembako bentuk simpati masyarakat pesisir akibat ppkm darurat dampak covid bakamla salur sembako foto dok bakamla ri bantu harap mering butuh seharihari ppkm darurat mayor bakamla kadek lis kemarin salur sembako spkkl bal sosialisasi protokol sehat terap m pakai masker cuci tangan jaga jarak kerumun batas mobilitas interaksi hidup seharihari fjpfjp bakamla bakamla ri ppkm darurat,0.17692307692307693,0.06153846153846154,1
124,jakarta nilai tukar dolar amerika serikat as pagi jinak hadap rupiah dolar as lemah poin rp kutip rti dolar as level rp lemah rp data rti catat dolar as alam kuat hadap rupiah besar pekan baca suntik jumbo emtek group rp t grab indonesia mata uang paman sam kompak lemah hadap yuan yen hadap mata uang euro dolar singapura mata uang paman sam kuat indeks harga saham gabung ihsg pagi buka kuat ihsg ppkm level lansir data rti pra buka ihsg kuat poin ihsg kuat poin simak video atur makan menit hingga olahraga ppkm level gambasvideo detik zlfzlf dolar as kurs dolar as,0.10679611650485436,0.11650485436893204,0
125,jakarta kerja sektor pariwisata ancam rumah buntut laku psbb hingga ppkm pandemi sektor formal susut pariwisata dampak susut kuartal mending situasi rumah kerja drop ketua asosiasi usaha indonesia apindo hariyadi sukamdani hubung detikcom ketua himpun hotel restoran phri akibat ppkm kerja non sektor esensial non sektor kritikal rumah besar status kerja daftar bpjs ketenagakerjaan rumah data administratif daftar kerja nyata rumah daftar bpjs rumah besar non sektor esensial non sektor kritikal hariyadi hariyadi perintah longgar atur laku psbb hingga ppkm prinsip longgar hariyadi pandemi pulih karyawan kerja pandemi pulih susut konsentrasi investasi serap tutup simak video paguyuban pkl malioboro tolak demo ppkm trauma rusuh gambasvideo detik angang ppkm imbas ppkm kerja pariwisata apindo,0.061946902654867256,0.10619469026548672,0
126,jakarta perintah atur acu jalan orang ppkm acu atur syarat jalan orang sesuai laku level ppkm daerah atur acu terbit satgas tangan covid surat edar no jalan orang negeri pandemi corona virus disease covid bijak efektif laku tanggal juli evaluasi sesuai kembang lapang hasil evaluasi kementerianlembaga kait terbit atur syarat jalan orang acu gugus tugas no terbit laku angka positif covid turun signifikan tingkat patuh protokol sehat masyarakat rendah batas aktivitas jalan masyarakat laku rangka tekan angka tular covid bicara satgas tangan covid prof wiku adisasmito terang kartu vaksinasi bukti tes antigen pcr laku syarat jalan laku sesuai level ppkm daerah khusus jalan rutin moda transportasi darat kendara pribadi kereta api wilayah aglomerasi kota wajib bawa hasil negatif rt pcr rapid antigen wajib strp surat terang jalan kartu vaksin laku jalan kendara logistik transportasi barang laku jalan orang usia batas baca ppkm level simak jadwal krl besok syarat rincian syarat jalan jarak kota sesuai level ppkm kategori ppkm level a moda transportasi udara wajib kartu vaksin minimal vaksinasi dosis surat terang hasil negatif tes rt pcr sampel ambil kurun maksimal x jam berangkat syarat jalan b moda transportasi laut darat kendara pribadi seberang kereta api antarkota wajib kartu vaksin minimal vaksinasi dosis surat terang hasil negatif tes rtpcr sampel ambil kurun maksimal x jam hasil negatif rapid test antigen sampel ambil kurun maksimal x jam berangkat syarat jalan kategori ppkm level a moda transportasi udara wajib hasil negatif rtpcr hasil negatif rapid test antigen sampel ambil kurun maksimal x jam berangkat syarat jalan b moda transportasi laut darat kendara pribadi seberang kereta api antarkota wajib hasil negatif tes rtpcr sampel ambil kurun maksimal x jam hasil negatif test antigen sampel ambil kurun maksimal x jam berangkat syarat jalan baca catat syarat lengkap jalan orang tanggal juli simak atur makan menit hingga olahraga ppkm level gambasvideo detik halfdl syarat jalan ppkm syarat jalan orang ppkm level,0.10476190476190476,0.0761904761904762,1
127,jakarta perintah kota pemkot mojokerto bijak antisipatif hadap ppkm level cepat salur bantu sosial bansos hal menindaklanjuti instruksi menteri negeri nomor laku batas giat masyarakat ppkm level wilayah jawa bal wali kota mojokerto ika puspitasari bansos buka posko adu covid kota mojokerto rumah rakyat jalan hayamwuruk kota mojokerto masyarakat lapor salur telepon whatsapp nomor masyarakat akses informasi update putar covid laman wwwcovidmojokertokotagoid aktivitas mobilitas masyarakat batas ppkm level tanggal agustus klaster lindung sosial program bansos realisasi cepat ika terang tulis baca kulombotentego walkot mojokerto pacu komunitas wanita akrab sapa ning ita total anggar bansos covid apbd pos dinas sosial pa kota mojokerto besar rp miliar salur periode januari hingga juli sembako dampak covid kepala keluarga kk sembako konfirmasi covid salur paket sembako dampak ppkm salur juli salur paket sembako dagang kaki karyawan swasta dampak pekan samping bantu makan saji konfirmasi covid ratus warga jalan isolasi mandiri tak pemkot mojokerto bebas retribusi pasar benpas dagang besar masingmasing rp ribu laku usaha stand rest area gunung gedang bebas sewa besar rp ribu bansos apbd jiwa bansos covid menteri sosial kemensos jiwa bantu program keluarga harap pkh pemkot mojokerto salur bantu reguler masyarakat bansos bpnt apbd ewarung sasar bantu sembako tukang becak bantu uang tunai anak yatim masingmasing rp juta lansia masingmasing rp ribu bansos sembako disabilitas kemensos bpnt apbn ewarung sasar pkh sasar baca alokasi anggar bansos covid mojokerto capai rp m ning ita upaya imbang pulih sehat sosial ekonomi masyarakat rangka hadap ppkm level pemkot mojokerto gaet baznas forum csr mengcover butuh bantu pihakpihak data tercover anggar perintah harga apresiasi setinggitingginya terima kasih tenaga medis tni polri rawan komunitas sosial juang garis juang laku ppkm level akibat muncul varian covid terima kasih warga kota mojokerto patuh himbauan perintah tinggal rumah terap protokol sehat mmemakai masker cuci tangan jaga jarak kerumun mobilitas pungkas lihat video perintah bansos warga dampak ppkm level gambasvideo detik prfega pemkot mojokerto bansos ppkm level ppkm level,0.13479623824451412,0.10344827586206896,1
128,jakarta indeks harga saham gabung ihsg pagi buka kuat ihsg ppkm level lansir data rti pra buka ihsg kuat poin ihsg kuat poin bursa amerika serikat tutup kuat dow jones tutup nasdaq tutup sp tutup indeks saham utama amerika serikat as rekor tutup investor optimistis jelang rilis emiten teknologi kelas berat internet kehatihatian jelang temu bijak federal reserve tahan pasar saham besar kuartal mudah kalah ekspektasi analis temu the fed mata tuju bank sentral khawatir inflasi simpul temu bursa asia mayoritas lemah pagi indeks nikkei buka dagang indeks hang seng turun indeks shanghai turun simak video atur makan menit hingga olahraga ppkm level gambasvideo detik zlfzlf ihsg,0.1308411214953271,0.1588785046728972,0
129,jakarta sekat jalan raya daan mogot jakarta barat jakbar kenal pesing terap pagi antre kendara ular titik periksa pantau detikcom lokasi wib lihat tugas gabung polisi tni dishub pasang cone warna oranye barier warna oranye pasang tutup badan jalan antre kendara ular dengar sahutsahutan klakson kendara kendara lihat tertib antre tunggu gilir periksa ayo cepet kasihan antre teriak salah tugas sekat baca wagub dki strp wajib ppkm level pantau lokasi lajur kendara lintas jalur kanan jalur khusus transjakarta kendara darurat ambulans truk barang jalur mobil jalur kendara roda lihat video tugas periksa strp sekat lenteng agung gambasvideo detik zakzak sekat sekat ppkm level ppkm level sekat pesing daan mogot jakarta barat,0.06306306306306306,0.05405405405405406,1
130,jakarta arus lintas titik sekat lenteng agung jakarta selatan pasar pantau padat pagi tumpuk kendara periksa tugas pantau detikcom wib antre ular jalur kendara roda hingga meter titik sekat lenteng agung flyover tapal kuda jalur kendara tak antre periksa tugas kendara lintas interogasi baca wagub dki strp wajib ppkm level titik sekat lenteng agung jalur jalur nakes nonnakes kendara roda roda traffic cone bentang jalur tugas gabung tni polri dishub dki jaga ruas jalan jalurjalur kendara jalur nakes nonnakes kendara roda periksa tugas jaga jalur nonnakes kendara roda cenderung lengang jaga tugas kendara interogasi tugas surat tanda registrasi kerja strp surat tugas tugas lokasi angkat tangan isyarat kendara strp tugas titik sekat kendara lihat id card ratarata kendara kantong surat lolos tugas lintas pasar baca sekat jakarta laku ppkm sesuai kendara roda berangkat kerja lihat strp tugas jaga kendara roda berkediaman titik sekat milik strp lolos tugas lihat kartu tanda duduk ktp tugas jaga lokasi kendara lintas titik sekat laksana vaksinasi lihat kendara roda antre sesuai jalur dengar ambulans sahutsahutan klakson titik sekat lenteng agung rangka ppkm darurat cegah tular virus covid perintah laku sekat titik titik sekat sebar ruas jalan lenteng agung salah titik sekat knvknv sekat lenteng agung sekat ppkm jakarta ppkm,0.09313725490196079,0.049019607843137254,1
131,jakarta sekat ppkm darurat juli nilai efektif turun mobilitas masyarakat jalan tol jasa marga catat laksana ppkm darurat lintas gerbang tol gt utama jakarta alam turun hingga persen corporate communication community development group head jasa marga dwimawan heru mobilitas masyarakat aktivitas ruas jalan tol milik jasa marga group turun periode ppkm darurat juli turun lintas ruas jalan tol jasa marga group rangka ppkm darurat jawabali periode juli nilai bijak perintah efektif tekan mobilitas masyarakat masuk laku jalan darat jalan tol heru terang wartawan heru lintas jakarta ruang gerbang tol gt utama gt cikampek utama gt cikupa gt ciawi gt kalihurip alam turun ratarata persen banding lintas ratarata normal baca tutup ppkm ruas jalan kudus buka jasa marga catat terap ppkm darurat volume lintas tinggal jabodetabek turun besar persen perinci gt cikampek utama timur turun gt kalihurip utama turun gt cikupa barat turun gt ciawi selatan turun besar volume kendara masuk jabodetabek ppkm darurat alam turun rinciannya gt cikampek utama timur turun gt kalihurip utama turun gt cikupa barat turun gt ciawi selatan turun heru imbau masyarakat dukung laksana ppkm langsung hingga agustus rumah masyarakat imbau patuh protokol sehat imbau antisipasi jalan masuk jalan tol kendara kendara prima patuh protokol sehat masker cuci tangan jaga jarak kerumun istirahat isi bbm saldo uang elektronik patuh ramburambu tugas istirahat lelah kendara informasi lintas putar jalan tol akses call center jam nomor aplikasi travoy ios android tutup heru baca exit tol kabupaten pasuruan sekat ppkm level lihat video tugas periksa strp sekat lenteng agung gambasvideo detik meifjp jasa marga ppkm darurat ppkm darurat juli tol cikampek sekat ppkm darurat,0.09433962264150944,0.06415094339622641,1
132,jakarta atur makan menit warteg pkl sorot publik hingga muncul aneka meme media sosial salah meme pakai foto gubernur dki jakarta anies baswedan makan warteg foto meme momen lawas anies baswedan makan warteg foto edit terang sisa menit detik anies bapak habis makan sisa menit detik tulis netizen unggah meme twitter baca komunitas warteg kritik atur makan menit hingga cuit retweet ribu likes anies baswedan komentar insya allah anies akun twitter resmi aniesbaswedan gambastwitter atur ppkm level dagang kaki pkl warung tegal warteg layan beli makan dine in langgan makan maksimal menit baca tito atur makan warteg maksimal menit ppkm level kait makan maksimal menit atur inmendagri nomor laku batas giat masyarakat level level corona virus disease wilayah jawa bal khusus diktum huruf f atur laksana giat makanminum warung makanwarteg dagang kaki lapak jajan jenis izin buka protokol sehat ketat maksimal kunjung makan puluh persen kapasitas makan maksimal puluh menit atur teknis atur perintah daerah simak video atur makan hingga olahraga ppkm level gambasvideo detik imktor atur makan menit anies baswedan makan menit ppkm level atur ppkm level ppkm level arti meme makan menit,0.05434782608695652,0.09782608695652174,0
133,jakarta buka link eformbricoidbpum cek terima program bantu produktif usaha mikro bpum blt umkm jalan iring ppkm level hingga agustus program target salur juta terima tahap perintah salur rp juta terima blt dana bantu blt umkm salur bank bni bri cek terima blt umkm rp juta eformbricoidbpum klik eform bri masuk nomor ktp kode verifikasi klik proses inquiry masuk terima bantu daftar terima laku usaha mikro kantor bri cair blt umkm rp juta bantu langsung transfer rekening terima cek terima blt umkm rp juta eform bni login banpresbpumid masuk nik ktp digit kolom sedia klik tombol cari baca buka eformbricoid cek terima blt umkm syarat cair bantu eformbricoidbpum a bawa buku tabung b bawa kartu atm c bawa ktp d bawa surat nyata ditandatangani aparat desa e notifikasi sms terima banpres produktif bpum batas milik rekening bribni daftar terima blt umkm rp juta laku usaha mikro daftar dinas bidang koperasi ukm masingmasing perintah kabupatenkota syarat bantu eformbricoidbpum warga negara indonesia wni milik kartu tanda duduk ktp elektronik milik usaha mikro bukti surat usul calon terima usul bpum lampir rupa asn anggota tnipolri pegawai bumn bumd terima kredit usaha mikro kur bank masyarakat daftar blt umkm rp juta tahap bukti laku usaha mikro milik nomor induk usaha nib milik surat terang usaha sku kepala desalurah nama cantum eformbricoidbpum resmi daftar baca cek terima blt umkm eformbricoidbpum fdlfdl eformbricoidbpum blt umkm eform bri banpresbpumid bpum,0.14163090128755365,0.034334763948497854,1
134,jakarta komunitas warung tegal nusantara kowantara kritik atur makan menit ppkm level wilayah ketua kowantara mukroni orang makan buruburu khusus orang tua makan warteg anak anak muda orang tua orang tua makan pelanpelan suruh buruburu sedak mukroni kutip mukroni singgung dagang ayam bakar pecel lele dagang ayam bakar pecel hidang buruburu dagang jual ayam bakar lele butuh diburuburu siram minyak baca atur makan menit warteg nilai sulit pantau tak praktis mukroni bicara sebar covid mukroni tular corona hitung detik tular covid kenal jam detik tak atur makan menit mukroni kritik jam operasional dagang warteg batas hingga dagang penuh warteg kapasitas luas orang kapasitas tampung besar tampung langgan baca lengkap halaman lihat video ahli gizi atur makan batas menit gambasvideo detik halaman makan menit atur makan menit ppkm makan menit makan menit ppkm level warteg komunitas warteg nusantara covid corona,0.08633093525179857,0.09352517985611511,0
135,jakarta nyata covid covid covid muncul varian delta varianvarian korban papar covid tinggal dunia significant salah artikelposting detikcom indonesia tuding episentrum covid dunia rumah sakit kewalahan kolaps oksigen tenaga medis obat urus jenazah papar isoman tinggal dunia kolaps bantah perintah akibat tebak ketat ppkm darurat laku kemarin wacana ppkm darurat longgar tanggal juli catat positive covid turun tulis posisi ppkm laku lihat angka kemenkes positif covid tinggal dunia besar ppkm darurat longgar ppkm darurat masyarakat pusing atur uang jalan hidup ppkm kenal istilah psbb gantiganti istilah tinggal rumah orang keluh boros tips hemat anti boros ppkm pandemi yuk bahas seri tulis boros aktivitas kerja rumah kuliahsekolah rumah kuliahsekolah kosong hal akibat buka aplikasi ecommerce aplikasi beli makan online baca catat tips atur uang ppkm darurat atur aktivitas rumah biaya minim biaya laku konten media social instagram tiktok youtube bakat joggedjoged tiktok konten bentuk artikel blog pribadi blog detik blog aktivitas laku anak masakmemasak makan snack sore aktivitas masakmemasak isi luang makan snacknya makan sore keluarga utama anakanak biaya jajan online mahal aktivitas keluarga laku diselasela kerja rumah aktivitas beda kerja niscaya scroll ecommerce aplikasi makan laku hal hasil uang aman alias boros oh salah boros catat bujet catat ajar workshop salah workshop simple kelola uang ajar investasi reksadana versi lengkap lihat laku ajar rencana uang bersertifikasi online mandiri self study mudah jangkau ajar sesuai infoinfo kelas online self study gratis biaya jangkau lihat ok bahas hemat boros tunggu artikel fdlfdl aidil akbar rencana uang,0.0942622950819672,0.11475409836065574,0
136,jakarta ppkm level resmi juli hingga agustus kait hal menteri negeri tito karnavian terbit instruksi ppkm wilayah jawabali jawa bal instruksi tuang instruksi mendagri inmendagri nomor wilayah masuk ppkm level level laku ajar online bunyi laksana giat ajar ajar sekolah guru akademi pendidikanpelatihan laku daringonline inmendagri nomor ppkm level level covid wilayah jawa bal tuang diktum poin a baca daftar daerah ri terap ajar daring ppkm level inmendagri nomor ppkm level covid wilayah sumatera kalimantan sulawesi nusa tenggara malu papua atur diktum poin a inmendagri nomor laku ppkm level atur kena sekolah daring tuang diktum sembilan poin a daerah ppkm level laksana ajar jarak pjj detikedu rangkum daerah terap sekolah online wilayah ppkm level indonesia banten kabupaten serang kabupaten lebak kabupaten pandeglang jawa barat kabupaten sukabumi kabupaten subang kabupaten pangandaran kabupaten majalengka kabupaten kuningan kabupaten indramayu kabupaten garut kabupaten cirebon kabupaten cianjur kabupaten ciamis kabupaten tasikmalaya jawa kabupaten purbalingga kabupaten kalong kabupaten magelang kabupaten cilacap kabupaten brebes kabupaten boyolali kabupaten blora kabupaten malang kabupaten grobogan jawa timur kabupaten sampang kabupaten pasuruan kabupaten pamekasan kabupaten pacitan kabupaten kabupaten sumenep kabupaten probolinggo bal kabupaten jembrana kabupaten bangli kabupaten karangasem aceh kabupaten aceh barat kabupaten aceh jaya kabupaten aceh singkil kabupaten aceh kabupaten gayo lues kota banda aceh kota langsa kota lhokseumawe kota sabang kota subulussalam kabupaten pidie sumatera utara kabupaten asah kabupaten dairi kabupaten deli serdang kabupaten humbang hasundutan kabupaten karo kota binjai kota gunungsitoli kota padangsidimpuan kota pematangsiantar kota sibolga kota tebing kabupaten labuhanbatu kabupaten nias kabupaten nias utara kabupaten pakpak bharat kabupaten samosir kabupaten serdang bedagai kabupaten simalungun kabupaten tapanuli selatan kabupaten tapanuli kabupaten tapanuli utara kabupaten toba samosir sumatera barat kabupaten agam kabupaten dharmasraya kabupaten pulau mentawai kota bukittinggi kota padang kota pariaman kota payakumbuh kota sawahlunto kota solok kabupaten puluh kota kabupaten padang pariaman kabupaten pasaman kabupaten pasaman barat kabupaten pesisir selatan kabupaten sijunjung kabupaten solok kabupaten solok selatan kabupaten tanah datar riau kabupaten bengkalis kabupaten indragiri hilir kabupaten indragiri hulu kabupaten kampar kabupaten pulau meranti kota dumai kabupaten antan singingi kabupaten pelalawan kabupaten rok hilir kabupaten rok hulu kabupaten siak pulau riau kabupaten bintan kabupaten karimun kabupaten pulau anambas kabupaten lingga kabupaten natuna jambi kabupaten batanghari kabupaten bungo kabupaten kerinci kota sungai penuh kabupaten rangin kabupaten muaro jambi kabupaten sarolangun kabupaten tanjung jabung barat kabupaten tanjung jabung timur kabupaten tebo sumatera selatan kabupaten banyuasin kota pagar alam kota prabumulih kabupaten lahat kabupaten muara enim kabupaten mus rawas utara kabupaten ogan ilir kabupaten ogan komering ulu kabupaten ogan komering ulu selatan kabupaten ogan komering ulu timur kabupaten tukal abab lematang ilir pulau bangka belitung kabupaten bangka kabupaten bangka selatan kabupaten bangka kota pangkal pinang bengkulu kabupaten bengkulu selatan kabupaten bengkulu kabupaten bengkulu utara kabupaten kaur kabupaten kepahiang kabupaten lebong kabupaten muko muko kabupaten rejang lebong lampung kota metro kabupaten lampung barat kabupaten lampung selatan kabupaten lampung kabupaten lampung timur kabupaten lampung utara kabupaten mesuji kabupaten sawar kabupaten pesisir barat kabupaten pringsewu kabupaten tanggamus kabupaten tulang bawang kabupaten tulang bawang barat kabupaten way kanan kalimantan barat kabupaten bengkayang kabupaten kapuas hulu kabupaten ketapang kota singkawang kabupaten kubu raya kabupaten landak kabupaten lawi kabupaten mempawah kabupaten sambas kabupaten sanggau kabupaten sekadau kabupaten sintang kalimantan utara kabupaten malinau kabupaten tana tidung kalimantan selatan kabupaten balang kabupaten banjar kabupaten barito kuala kabupaten hulu sungai selatan kabupaten hulu sungai kabupaten kotabaru kabupaten tabalong kabupaten tanah bumbu kabupaten tanah laut kabupaten tapin kalimantan kabupaten barito selatan kabupaten barito timur kabupaten barito utara kabupaten gunung kabupaten kapuas kabupaten katingan kota palangkaraya kotawaringin barat kabupaten kotawaringin timur kabupaten lamandau kabupaten murung raya kabupaten pulang pisau kabupaten seruyan kabupaten sukamara kalimantan timur kabupaten mahakam ulu kabupaten paser sulawesi selatan kabupaten bantaeng kabupaten barru kabupaten gowa kabupaten jeneponto kabupaten pulau layar kota palopo kota parepare kabupaten luwu timur kabupaten luwu utara kabupaten maros kabupaten pangkajene pulau kabupaten sidenreng rappang kabupaten soppeng kabupaten takalar kabupaten toraja utara sulawesi barat kabupaten majene kabupaten mamasa kabupaten mamuju kabupaten pasangkayu kabupaten polewali mandar gorontalo kabupaten bone bolango kabupaten gorontalo kabupaten gorontalo utara kota gorontalo kabupaten pahuwato sulawesi kabupaten bangga kabupaten bangga pulau kabupaten bangga laut kabupaten morowali kabupaten parigi moutong kabupaten poso kabupaten sigi kabupaten tojo una una kabupaten tol tol sulawesi tenggara kabupaten bombana kabupaten buton kabupaten buton utara kabupaten kolaka kabupaten kolaka timur kabupaten kolaka utara kabupaten konawe kabupaten konawe pulau kabupaten konawe selatan kabupaten konawe utara kota bau bau kota kendari kabupaten muna kabupaten muna barat kabupaten wakatobi sulawesi utara kabupaten bolaang mongondow timur kabupaten bolaang mongondow utara kabupaten pulau sangihe kabupaten pulau talaud kota kotamobagu kota manado kota tomohon kabupaten minahasa selatan kabupaten minahasa tenggara kabupaten siau tagulandang biaro malu kabupaten buru kabupaten pulau aru kota ambon kota tual kabupaten malu barat daya kabupaten malu kabupaten malu tenggara kabupaten pulau tanimbar kabupaten seram barat malu utara kabupaten halmahera selatan kabupaten halmahera kabupaten halmahera timur kabupaten halmahera utara kabupaten pulau sula kota ternate kota tidore pulau kabupaten pulau morotai kabupaten pulau taliabu nusa tenggara barat kabupaten bima kabupaten dompu kota bima kabupaten lombok barat kabupaten lombok kabupaten lombok utara kabupaten sumbawa kabupaten sumbawa barat nusa tenggara timur kabupaten alor kabupaten belu kabupaten ende kabupaten flores timur kota kupang kabupaten lembata kabupaten malaka kabupaten manggarai kabupaten manggarai barat kabupaten manggarai timur kabupaten nagekeo kabupaten ngada kabupaten rote ndao kabupaten sumba barat kabupaten sumba barat daya kabupaten sumba kabupaten timor selatan kabupaten timor utara papua kabupaten asmat kabupaten biak numfor kabupaten boven goel kabupaten jayapura kabupaten jayawijaya kabupaten keerom kabupaten nabire kabupaten puncak jaya kabupaten supiori papua barat kabupaten fak fak kabupaten kaimana kabupaten manokwari kabupaten manokwari selatan kabupaten raja ampat kabupaten sorong kabupaten sorong selatan kabupaten tambrauw kabupaten teluk bintuni kabupaten teluk wondama daerah terap sekolah online wilayah ppkm level indonesia dki jakarta pulau ribu jakarta barat jakarta timur jakarta selatan jakarta utara jakarta pusat banten kota tangerang selatan kota tangerang kota serang kabupaten tangerang kota cilegon jawa barat kabupaten purwakarta kabupaten karawang kabupaten bekas kota sukabumi kota depok kota cirebon kota cimahi kota bogor kota bekas kota banjar kota bandung kota tasikmalaya kabupaten sumedang kabupaten bogor kabupaten bandung barat kabupaten bandung jawa kabupaten jepara kabupaten sukoharjo kabupaten rembang kabupaten pati kabupaten kudus kabupaten klaten kabupaten kebumen kabupaten banyumas kota tegal kota surakarta solo kota sarang kota salatiga kota magelang kabupaten wonosobo kabupaten wonogiri kabupaten tanggung kabupaten tegal kabupaten sragen kabupaten sarang kabupaten purworejo kabupaten kendal kabupaten karanganyar kabupaten demak kabupaten batang kabupaten banjarnegara kota kalong daerah istimewa yogyakarta diy kabupaten sleman kabupaten bantul kota yogyakarta kabupaten kulonprogo kabupaten gunungkidul jawa timur kabupaten tulungagung kabupaten sidoarjo kabupaten madiun kabupaten lamongan kabupaten gresik kota surabaya kota mojokerto kota malang kota madiun kota kota blitar kota batu kabupaten tuban kabupaten trenggalek kabupaten ponorogo kabupaten ngawi kabupaten nganjuk kabupaten mojokerto kabupaten malang kabupaten magetan kabupaten lumajang kabupaten jombang kabupaten jember kabupaten bondowoso kabupaten bojonegoro kabupaten blitar kabupaten banyuwangi kabupaten bangkal kota probolinggo kota pasuruan kabupaten situbondo bal kabupaten badung kabupaten gianyar kabupaten klungkung kabupaten taban kabupaten buleleng kota denpasar sumatera utara medan sumatera barat padang riau pekanbaru pulau riau batam tanjung pinang jambi kota jambi sumatera selatan palembang lubuklinggau kabupaten mus banyuasin kab mus rawas bangka belitung kabupaten bangka barat kabupaten belitung kabupaten belitung timur bengkulu kota bengkulu lampung bandar lampung kalimantan barat pontianak kalimantan utara kabupaten bulungan kabupaten nunukan kota tarak kalimantan timur balikpapan bontang samarinda kabupaten rau kabupaten kuta barat kabupaten kuta kartanegara kapubaten panajam paser utara kalimantan selatan banjar banjarmasin ntb mataram ntt kupang kabupaten sikka kabupaten sumba timur sulawesi utara bitung kabupaten minahasa kabupaten minahasa utara sulawesi selatan makassar kabupaten tana toraja sulawesi palu kabupaten morowali utara malu utara kabupaten halmahera barat papua jayapura kabupaten mimika kab merauke papua barat sorong rincian provinsi terap sekolah online ppkm level tinggal detikers masuk baca ppkm level nadiem makarim nasib sekolah tatap muka simak video tak periksa strp basura jaktim lintas ramai lancar gambasvideo detik palpal ppkm ppkm level sekolah online ajar daring pjj ajar jarak,0.04984662576687116,0.049079754601226995,1
