,tanggal,penulis,judul,isi berita,lokasi,link berita
479,"Sabtu, 24 Jul 2021 23:31 WIB",Matius Alfons - detikNews,Luhut Ungkap Faktor Tingginya Kasus Kematian COVID-19 dalam Sepekan Terakhir,"Jakarta - Menteri Koordinator Bidang Kemaritiman dan Investasi (Menko Marves) Luhut Binsar Pandjaitan mengungkap sejumlah faktor yang menyebabkan tingginya kasus kematian COVID-19 di Indonesia kepada pimpinan Provinsi se-Jawa dan Bali. Luhut menyebut tingginya kematian dalam sepekan terakhir disebabkan faktor penuhnya rumah sakit hingga isolasi mandiri yang tidak terpantau. ""Dari hasil penelitian tim di lapangan, angka kematian meningkat karena beberapa faktor: kapasitas RS yang sudah penuh, pasien yang ketika datang saturasinya sudah buruk, serta meninggal karena tidak terpantau ketika melakukan isolasi mandiri di rumah,"" kata Luhut dalam dalam keterangannya, Sabtu (24-07-2021). Baca juga: PPKM Level 4 Bakal Dievaluasi, Pemda Diminta Perbaiki Indikator Corona Selain itu, Luhut menyebut faktor komorbid dan pasien yang belum terima vaksinasi juga menjadi penyebab tingginya kematian akibat Corona. Atas dasar itulah, Luhut meminta agar harus ada upaya intervensi terkait sejumlah faktor tersebut. ""Setelah memahami faktor-faktor ini, kita harus melakukan intervensi untuk mengurangi angka kematian secara cepat,"" ucapnya. Luhut menyebut langkah-langkah intervensi seperti meningkatkan kapasitas ICU dari RS dengan oksigen sentral pada daerah-daerah yang memiliki tingkat kematian tinggi, menyediakan isolasi terpusat dan terpantau bagi pasien resiko tinggi yang melakukan isolasi mandiri dan koordinasi antara Dinas Kesehatan dengan TNI untuk memperoleh akses paket obat gratis dari Presiden. Kemudian, menurutnya Satuan Tugas (Satgas) PPKM di level desa harus kembali diaktifkan dan melakukan pemantauan ketat terhadap setiap warga yang terindikasi mengalami gejala COVID-19. Baca juga: PPKM Level 4 Akan Dilanjutkan atau Dilonggarkan? Ini Kata Jubir Luhut Tak hanya itu, dia memastikan pemerintah secara berkala juga akan menerapkan pemantauan angka kematian dengan kerangka yang mencakup jumlah kasus kematian yang sudah divaksin, kasus komorbid, klasifikasi usia, ketersediaan akses terhadap obat-obatan, perawatan oksigen, pentahapan penyakit dan paparan terhadap badai sitokin serta lokasi kematian. Dia meminta agar semua pihak bahu-membahu mengatasi persoalan ini. ""Kunci dalam menangani pandemi ini adalah disiplin dan kerja bahu-membahu. Dengan bersama-sama dan konsisten melakukan dan meningkatkan testing dan tracing, diharapkan mata rantai ini akan terputus,"" ucap Luhut. (maa/idn) corona luhut binsar pandjaitan covid-19 virus corona kematian corona",Jakarta,https://news.detik.com/berita/d-5655656/luhut-ungkap-faktor-tingginya-kasus-kematian-covid-19-dalam-sepekan-terakhir
480,"Sabtu, 24 Jul 2021 23:21 WIB",Matius Alfons - detikNews,Kronologi Lexus 'RFS' Hindari Penyekatan Lalu Terguling di Bundaran Senayan,"Jakarta - Sebuah mobil Lexus warna hitam dengan pelat 'RFS' mengalami kecelakaan tunggal di Bundaran Senayan, Jakarta Selatan. Mobil yang dikendarai RU itu terguling setelah menabrak pembatas jalur sepeda. Kecelakaan tunggal tersebut dilaporkan terjadi Sabtu (24/7) sekitar pukul 18.45 WIB. Bermula ketika RU melaju dari arah utara menuju ke selatan di Jalan Jenderal Sudirman, Jakarta Selatan. Kasi Laka Subdit Gakkum Ditlantas PMJ, AKP Robby Hefados mengatakan mobil tersebut tiba-tiba oleng ketika melintas di depan Gedung Kemenpan RB. Robby menyebut RU hilang konsentrasi. ""Saat tiba di TKP tepatnya di dekat Gedung Kemenpan RB diduga kurang berhati-hati dan konsentrasi saat menghindari barikade penyekatan PPKM yang berada didepannya kemudian oleng ke kiri,"" kata Robby dalam keterangannya, Sabtu (24/7/2021). Baca juga: Penampakan Lexus Pelat 'RFS' Ringsek Usai Terguling di Bundaran Senayan Robby menyebut saat berupaya menghindari barikade penyekatan, RU pun menabrak pembatas jalur sepeda yang berada di kiri jalan. Akibatnya mobil Lexus yang dikendarai RU pun terguling di lokasi. ""Menabrak Pembatas Jalur sepeda yang berada di samping kirinya,"" ujarnya. Tidak Ada Korban Jiwa Robby mengatakan tidak ada korban jiwa akibat kecelakaan tersebut. Namun kendaraan mengalami kerusakan dan pembatas jalur sepeda di lokasi juga tampak berserakan. ""Akibat dari kejadian laka lantas tersebut tidak ada korban jiwa namun Kendaraan mengalami kerusakan,"" sebutnya. Pihak kepolisian pun kini tengah memeriksa RU. Mobil pelat 'RFS' yang ringsek itu pun kini sudah dievakuasi oleh petugas. Baca juga: Polisi Sebut Pemobil Lexus Pelat 'RFS' yang Terguling Tak Terpengaruh Miras (maa/mea) lexus kecelakaan bundaran senayan jaksel",Jakarta,https://news.detik.com/berita/d-5655654/kronologi-lexus-rfs-hindari-penyekatan-lalu-terguling-di-bundaran-senayan
481,"Sabtu, 24 Jul 2021 22:48 WIB",Ardian Fanani - detikNews,Viral Anggota DPRD Banyuwangi Nekat Gelar Hajatan Saat PPKM Level 3-4,"Banyuwangi - Sebuah video hajatan pernikahan saat PPKM level 3-4 viral di Banyuwangi. Penyelenggara hajatan pernikahan tersebut adalah anggota DPRD Banyuwangi . Di video berdurasi 5 detik itu terlihat sejumlah undangan berada di bawah tenda pelaminan yang dihias. Mereka duduk berhimpitan sambil mengenakan masker. Alunan musik terdengar dari sound system di acara itu. Kapolsek Kalibaru AKP Abdul Jabar membenarkan apa yang ada di dalam video tersebut. Hajatan pernikahan itu dilakukan oleh anggota DPRD Banyuwangi berinisial SA. Baca juga: Viral Kades di Banyuwangi Gelar Hajatan di Kantor Desa saat PPKM Darurat Kapolsek, Camat, dan kepala desa saat temui SA sebelum gelaran hajatan (Foto: Dok. Kapolsek Kalibaru AKP Abdul Jabar) ""Iya benar anggota dewan. Kami sangat menyayangkan hal itu. Acaranya tadi siang,"" ujar Jabar kepada detikcom, Sabtu (24/7/2021). Jabar mengaku kaget atas terselenggaranya hajatan yang digelar SA. Karena sekitar empat hari sebelum acara, Satgas COVID-19 Kecamatan Kalibaru telah menemui SA. Dalam pertemuan itu, Satgas meminta agar SA menunda acara sampai tuntas PPKM level 3-4. Saat menemui SA, Jabar tak sendiri. Ada Camat Kalibaru, Nuril Falah dan Kades Kalibaru Wetan, Taufik, yang ikut menemani. Baca juga: Kades Banyuwangi yang Gelar Hajatan Saat PPKM Darurat Belum Disanksi, Kenapa? ""Waktu itu sudah oke (ditunda). Beliau itu kan anggota dewan, kami pikir pasti bisa memberi teladan,"" kata Jabar. ""Saya masih simpan foto pertemuan pra acara kemarin. Nggak tahunya sekarang ramai. Rupanya hajatan tetap digelar,"" kata Jabar. Selama PPKM Darurat dan PPKM level 3-4, sudah ada tiga pejabat di Banyuwangi yang ketahuan tetap menggelar hajatan. Selain SA, ada Kades Temuguruh dan pegawai Disdukcapil. Untuk pegawai Disdukcapil yang menggelar hajat di sebuah hotel telah disanksi. Sementara Kades Temuguruh yang menggelar resepsi di balai desa kasusnya masih ditangani Polresta Banyuwangi. (iwd/iwd) viral video viral dprd banyuwangi hajatan resepsi ppkm level 3-4 ppkm darurat anggota dprd banyuwangi birojatim",Banyuwangi,https://news.detik.com/berita-jawa-timur/d-5655647/viral-anggota-dprd-banyuwangi-nekat-gelar-hajatan-saat-ppkm-level-3-4
482,"Sabtu, 24 Jul 2021 22:25 WIB",Bahtiar Rifa'i - detikNews,Ombudsman Temukan Posko Penyekatan PPKM di Tangsel Kosong Petugas,"Tangerang Selatan - Ombudsman RI Perwakilan Banten mengatakan implementasi PPKM Level 4 khususnya di Tangerang Selatan masih perlu dievaluasi dan diperketat. Hasil temuan di lapangan, masih ada posko penyekatan yang kosong petugas. Kepala Ombudsman Banten Dedy Irsan dalam keterangan tertulis mengatakan bahwa PPKM Level 4 mengatur jam operasional seperti supermarket, toko kelontong, kafe, restoran dan lain-lain sampai pukul 20.00 WIB dengan kapasitas 50 persen. Pihaknya, melakukan peninjauan pada 23-24 Juli di beberapa tempat dengan kesimpulan belum optimalnya pelaksanaan aturan itu. ""Pelaksanaannya mungkin belum optimal sesuai rencana target sehingga perlu diperpanjang, dan juga Ombudsman sebagai lembaga negara pengawas pelayanan publik berkepentingan dan ikut bertanggung jawab sebagai upaya bersama seluruh elemen bangsa untuk menekan lonjakan kasus "" kata Dedy, Sabtu (24/7/2021). Salah satu daerah yang ditinjau adalah Tangerang Selatan. Berdasarkan pantauan tim Ombudsman ditemukan bahwa rumah makan, toko kelontong dan beberapa cafe yang masih beroperasi melewati batas operasional. Meskipun memang ada kepolisian dan aparat pemda melakukan imbauan agar mereka tutup. Baca juga: Polda Banten Patroli Siber Sasar Ajakan Demo Tolak PPKM Salah satu temuan adalah tidak adanya petugas di Pos Penyekatan PPKM di wilayah hukum Polres Tangsel tepatnya di Pos Penyekatan Gading Serpong dan Pos Penyekatan Bintaro Sektor 3. ""Kami mengunjungi Pos Penyekatan Gading Serpong pukul 21.42 WIB dan Pos Penyekatan Bintaro Sektor 3 pkl. 22.24 WIB, hasilnya di dua tempat tersebut tidak ada petugas, hanya ada pembatas jalan di pos penyekatannya, itu pun dalam keadaan terbuka"" katanya. Padahal, di pos harusnya ada tim penyekatan untuk memantau warga. Terutama membatasi kegiatan mereka saat malam hari. (bri/ern) ppkm level 4 ppkm di banten tangsel",Tangerang Selatan,https://news.detik.com/berita-jawa-barat/d-5655634/ombudsman-temukan-posko-penyekatan-ppkm-di-tangsel-kosong-petugas
483,"Sabtu, 24 Jul 2021 21:51 WIB",Matius Alfons - detikNews,Penampakan Lexus Pelat 'RFS' Ringsek Usai Terguling di Bundaran Senayan,"Jakarta - Sebuah mobil Lexus berwarna hitam dengan pelat 'RFS' terguling di Bundaran Senayan , Jakarta Selatan. Mobil tersebut ringsek setelah menabrak pembatas jalur sepeda di lokasi. Kecelakaan mobil Lexus itu dilaporkan terjadi sekitar pukul 18.45 WIB. Mobil tersebut tampak terguling di dekat jalur sepeda di Jalan Jenderal Sudirman, tepatnya di Bundaran Senayan. Baca juga: Polisi Sebut Pemobil Lexus Pelat 'RFS' yang Terguling Tak Terpengaruh Miras Terlihat kondisi mobil ringsek dan penyok di bagian sisi kanan mobil. Kaca spion mobil juga terlihat rusak. Tak hanya itu, bagian atap mobil juga tampak penyok. Saat ini mobil tersebut pun sudah dalam penanganan petugas. Mobil Lexus pelat 'RFS' terguling di Bundaran Senayan gegara hindari penyekatan, Sabtu (24/7/2021). Foto dikirim Kasi Laka Lantas Polda Metro Jaya AKP Robby. Foto: Mobil Lexus berpelat 'RFS' terguling di Bundaran Senayan (Dok.Istimewa) Hindari Penyekatan PPKM Kasi Laka Subdit Gakkum Ditlantas Polda Metro Jaya AKP Robby Hefados mengatakan kecelakaan terjadi lantaran pengemudi mobil, RU kurang berhati-hati saat menghindari penyekatan PPKM di lokasi. ""Saat tiba di TKP, tepatnya di dekat Gedung Kemenpan-RB, diduga kurang berhati-hati dan konsentrasi saat menghindari barikade penyekatan PPKM yang berada di depannya,"" ujar Kasi Laka Subdit Gakkum Ditlantas Polda Metro Jaya AKP Robby Hefados melalui keterangan tertulis, Sabtu (24/7/2021). Baca juga: Lexus Pelat 'RFS' Terguling di Bundaran Senayan Gegara Hindari Penyekatan Tabrak Pembatas Jalur Sepeda Robby mengatakan mobil yang dikendarai RU oleng ke kiri setelah menghindari penyekatan PPKM itu. Setelah itu, mobil tersebut menabrak pembatas jalur khusus sepeda. ""Kemudian oleng ke kiri dan menabrak pembatas jalur sepeda yang berada di samping kirinya,"" tuturnya. Lebih lanjut, Robby memastikan tidak ada korban jiwa dalam kecelakaan tersebut. Sementara mobil telah dievakuasi petugas. (maa/mea) lexus kecelakaan bundaran senayan jaksel",Jakarta,https://news.detik.com/berita/d-5655620/penampakan-lexus-pelat-rfs-ringsek-usai-terguling-di-bundaran-senayan
484,"Sabtu, 24 Jul 2021 21:37 WIB",Yogi Ernes - detikNews,Polisi Sebut Pemobil Lexus Pelat 'RFS' yang Terguling Tak Terpengaruh Miras,"Jakarta - Mobil Lexus dengan pelat RFS mengalami kecelakaan tunggal di Bundaran Senayan, Jakarta Pusat. Polisi memastikan pengemudi tidak dalam pengaruh alkohol saat peristiwa berlangsung. ""Tidak ada (pengaruh alkohol pada pengemudi),"" kata Kasi Laka Subdit Gakkum Ditlantas Polda Metro Jaya AKP Robby Hefados saat dikonfirmasi, Sabtu (24/7/2021). Baca juga: Mobil Lexus Berpelat 'RFS' Terguling di Bundaran Senayan Mobil itu dikemudikan oleh pria inisial RU. Pengemudi tersebut disebut telah lanjut usia. Rudy mengatakan kecelakaan tunggal itu murni akibat pengemudi kehilangan konsentrasi. ""Beliau sudah usia lanjut memang sudah tua. Murni karena kurang konsentrasi,"" ujar Robby. Peristiwa kecelakaan itu terjadi sekitar pukul 18.45 WIB. Saat itu mobil yang dikemudikan oleh RU melaju dari menuju ke Jalan Jenderal Sudirman. Ketika tiba di dekat Gedung Kemenpan RB, pengemudi RU disebut kurang hati-hati saat menghindari barikade penyekatan PPKM. Imbasnya, RU kehilangan kendali mobilnya. ""Kurang berhati-hati dan konsentrasi saat menghindari barikade penyekatan PPKM yang berada didepannya. Kemudian oleng kekiri dan menabrak pembatas jalur sepeda yang berada disamping kirinya,"" katanya. Baca juga: Lexus Pelat 'RFS' Terguling di Bundaran Senayan Gegara Hindari Penyekatan Robby memastikan tidak ada korban jiwa dari peristiwa kecelakaan tunggal tersebut. Meski begitu kendaraan Lexus berpelat RFS itu mengalami kerusakan parah. Hingga saat kondisi lalu lintas di lokasi normal. Mobil tersebut pun telah dievakuasi. ""Saat ini pengemudi sedang dilakukan pemeriksaan oleh petugas,"" pungkas Robby. (ygs/mea) lexus kecelakaan bundaran senayan jakarta pusat",Jakarta,https://news.detik.com/berita/d-5655615/polisi-sebut-pemobil-lexus-pelat-rfs-yang-terguling-tak-terpengaruh-miras
485,"Sabtu, 24 Jul 2021 21:26 WIB",Jihaan Khoirunnisaa - detikNews,Menaker: Pemerintah Sudah Beri Dukungan ke Pengusaha Atasi COVID-19,"Jakarta - Menteri Ketenagakerjaan, Ida Fauziyah menegaskan pemerintah berupaya melindungi dunia usaha dan pekerja di masa pandemi COVID-19. Sebab menurutnya dampak pandemi harus dihadapi bersama. Ia mengatakan melindungi dunia usaha berarti melindungi tenaga kerja. ""Hal ini tentunya merupakan masalah kita bersama sebagai bangsa yang tidak dapat diselesaikan sendiri oleh pemerintah,"" kata Ida dalam keterangan tertulis, Sabtu (24/7/2021). Ida mengatakan pemerintah telah memberikan sejumlah dukungan bagi dunia usaha. Beberapa di antaranya yakni percepatan vaksinasi bagi pekerja di sektor esensial, memperpanjang stimulus kepada sektor industri, serta memberikan bantuan produktif untuk usaha mikro terhadap UMKM. Baca juga: RI-Malaysia Sepakat Perbarui MoU Sistem Penempatan Pekerja Migran ""Pemerintah sudah memberikan dukungan dalam berbagai bentuk kepada pengusaha untuk mengatasi dampak COVID-19, agar perekonomian masyarakat bergerak seiring dengan pemulihan ekonomi nasional,"" terangnya. Sementara bagi pekerja/buruh, Ida menyebut saat ini pihaknya sedang melakukan persiapan untuk memberikan Bantuan Subsidi Upah (BSU) kepada pekerja/buruh yang terdampak selama masa Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM). ""Kebijakan BSU dikeluarkan untuk mencegah pengusaha memutuskan hubungan kerja dengan pekerjanya, serta membantu pekerja yang dirumahkan atau berkurang gajinya karena pembatasan jam kerja,"" katanya. Diungkapkannya Kemnaker sedang menyusun Permenaker untuk pelaksanaan BSU, serta terus mematangkan koordinasi dengan semua pihak terkait. ""Pemberian BSU diharapkan juga mampu meningkatkan daya beli dan menjaga tingkat kesejahteraan pekerja/buruh,"" tandasnya. Baca juga: Mitigasi Dampak Pandemi, Kemnaker Bakal Bantu 34,6 Juta Pekerja Lebih lanjut ia menambahkan, pemerintah juga akan memprioritaskan Kartu Pra Kerja bagi para korban PHK. Selain itu, Kemnaker juga melangsungkan program reguler perluasan kesempatan kerja untuk membantu masyarakat di masa pandemi. Adapun program ini berupa program padat karya untuk 45 ribu orang dan tenaga kerja mandiri melalui wirausaha produktif untuk 100 ribu orang. Melalui berbagai dukungan ini, ia berharap pengusaha terus melakukan dialog secara bipartit dengan pekerja/buruhnya untuk mencari solusi yang terbaik bagi kedua belah pihak. Sehingga kelangsungan berusaha pengusaha dapat terjaga dengan tetap memperhatikan keberlangsungan hidup pekerja/buruh, khususnya pada masa pandemi COVID-19. ""Saya yakin dan percaya apabila pengusaha dan pekerja/buruh saling terbuka dan berdialog mengenai masalah yang sedang dihadapi maka akan mendapatkan solusi dan jalan keluar yang dapat diterima oleh kedua belah pihak,"" pungkasnya. (prf/ega) kemnaker pengusaha covid-19",Jakarta,https://news.detik.com/berita/d-5655609/menaker-pemerintah-sudah-beri-dukungan-ke-pengusaha-atasi-covid-19
486,"Sabtu, 24 Jul 2021 21:11 WIB",Ainur Rofiq - detikNews,"Pantau Penyaluran Bansos di Tuban, Risma: Semoga Bisa Ringankan Beban Warga","Tuban - Mensos Tri Rismaharini blusukan ke Tuban memantau penyaluran sejumlah bantuan sosial, termasuk Bantuan Sosial Tunai (BST) kepada Keluarga Penerima Manfaat (KPM) di Kantor Pos Tuban. Risma berharap bantuan yang disalurkan membantu mengurangi beban ekonomi warga Risma mengatakan kebijakan pembatasan kegiatan masyarakat adalah pilihan yang sulit. Karena dengan pembatasan itu masyarakat tidak bisa maksimal dalam mencari nafkah. ""Bantuan dari Kemensos ini semoga bisa meringankan beban warga,"" tutur Risma kepada wartawan, Sabtu (24/7/2021). Ada tiga jenis bantuan yang disalurkan pemerintah pusat melalui Kemensos RI. Pertama adalah BST yang merupakan bantuan untuk masyarakat terdampak Pandemi COVID-19 senilai Rp 300 ribu per bulan. Kedua, program sembako atau BPNT yaitu bantuan senilai Rp 200 ribu per bulan yang disalurkan melalui Bank Himbara untuk keluarga miskin. Baca juga: Blusukan ke Tuban, Risma Marah Temukan Bansos Sembako Hanya Dibagikan 2 Bulan Penerima bantuan ini dapat mendatangi agen yang telah ditunjuk untuk mencairkan bantuannya dalam bentuk bahan pangan seperti beras, telur, maupun lainnya. Serta yang ketiga, Program Keluarga Harapan (PKH) yang merupakan bantuan sosial yang diberikan kepada masyarakat dengan memenuhi persyaratan tertentu. ""Jenis manfaat yang diterima tiap KPM pada bantuan PKH berbeda sesuai dengan kondisi tiap penerima,"" jelas Risma. Risma menambahkan pemerintah melalui Bulog juga mulai menyalurkan bantuan beras kemasan 5 kg sebanyak 3.000 paket di Tuban. Penyaluran paket beras ini sepenuhnya dilaksanakan oleh kepada daerah dengan pertimbangan Bupati/Wali Kota lebih paham masyarakat di wilayahnya yang membutuhkan. Dan belum pernah mendapatkan bansos apapun, atau masyarakat yang saat ini terdampak akibat adanya kebijakan PPKM Darurat maupun level 4. Risma juga mengajak seluruh warga untuk bergotong-royong menangani pandemi COVID-19 di Indonesia. Penanggulangan pandemi COVID-19 perlu didukung semua pihak, mulai dari pemerintah, aparat penegak hukum, swasta, bahkan masyarakat umum. Cara untuk memutus penyebaran COVID-19 adalah dengan berdisiplin menerapkan protokol kesehatan. Baca juga: Cek Penyaluran Bansos di Purwakarta, Risma Blusukan ke Gang Sempit Sementara itu, Bupati Tuban Aditya Halindra Faridzky mengatakan bantuan sosial dari Kemensos telah tersalur secara bertahap kepada masyarakat yang menerima. ""Bantuan dari Kemensos sangat berarti bagi masyarakat Tuban di tengah pembatasan kegiatan. Kami ucapkan terima kasih,"" kata Bupati Lindra. Bupati Lindra juga menegaskan akan terus melakukan evaluasi terkait penyaluran Bansos agar tepat sasaran dan sesuai aturan dari pemerintah. Tidak hanya itu, pihaknya akan segera turun ke desa-desa guna mengecek secara langsung proses penyaluran bantuan sosial kepada KPM, serta secara intensif melaksanakan koordinasi dengan seluruh pihak. ""Kroscek secara langsung ke lapangan menjadi poin penting agar tidak terjadi kerancuan data,"" ujar Lindra. Berdasarkan data yang dihimpun dari Dinsos P3A Tuban, data penerima Bantuan Sosial Tunai ( BST ) sebanyak 40.083 KPM, Program Keluarga Harapan (PKH) sebanyak 53.117 KPM, Bantuan Pangan Non Tunai (BPNT)/Program Sembako 80.349 KPM, dan Bantuan Sosial Beras (BSB) sebanyak 3.000 KPM masyarakat miskin terdampak COVID. (iwd/iwd) mensos tri rismaharini mensos risma risma bst program sembako bpnt pkh bansos birojatim",Tuban,https://news.detik.com/berita-jawa-timur/d-5655579/pantau-penyaluran-bansos-di-tuban-risma-semoga-bisa-ringankan-beban-warga
487,"Sabtu, 24 Jul 2021 21:08 WIB",Adhyasta Dirgantara - detikNews,Lexus Pelat 'RFS' Terguling di Bundaran Senayan Gegara Hindari Penyekatan,"Jakarta - Kecelakaan tunggal mobil Lexus pelat RFS terjadi di Bundaran Senayan, Jalan Jenderal Sudirman, Jakarta Selatan. Pengemudi mobil, RU, kurang berhati-hati saat menghindari penyekatan PPKM di lokasi. ""Saat tiba di TKP, tepatnya di dekat Gedung KemenPAN-RB, diduga kurang berhati-hati dan konsentrasi saat menghindari barikade penyekatan PPKM yang berada di depannya,"" ujar Kasi Laka Subdit Gakkum Ditlantas Polda Metro Jaya AKP Robby Hefados melalui keterangan tertulis, Sabtu (24/7/2021). Robby mengatakan mobil yang dikendarai RU oleng ke kiri setelah menghindari penyekatan PPKM itu. Setelah itu, mobil tersebut menabrak pembatas jalur khusus sepeda. ""Kemudian oleng ke kiri dan menabrak pembatas jalur sepeda yang berada di samping kirinya,"" tuturnya. Baca juga: Mobil Lexus Berpelat 'RFS' Terguling di Bundaran Senayan Lebih lanjut Robby memastikan tidak ada korban jiwa dalam kecelakaan tersebut. Sedangkan mobil ringsek setelah menabrak pembatas sepeda. ""Akibat kejadian laka lantas tersebut, tidak ada korban jiwa. Namun kendaraan mengalami kerusakan,"" ucap Robby. Saat ini pengemudi masih diperiksa oleh petugas. Robby juga menjelaskan pelat RFS pada mobil itu merupakan nopol asli, walaupun bukan nopol khusus. Kecelakaan mobil Lexus pelat RFS yang terguling di Bundaran Senayan itu terjadi sekitar pukul 18.45 WIB. Kecelakaan itu sudah ditangani oleh petugas. Baca juga: Remaja 14 Tahun Ditemukan Tewas di Tangsel, Diduga Korban Tabrak Lari (mea/mea) lexus terguling kecelakaan lalu lintas mobil terguling bundaran senayan pelat rfs",Jakarta,https://news.detik.com/berita/d-5655603/lexus-pelat-rfs-terguling-di-bundaran-senayan-gegara-hindari-penyekatan
488,"Sabtu, 24 Jul 2021 20:55 WIB",Ardian Fanani - detikNews,Banyuwangi Kebut Vaksinasi PKL dan Warung Kecil Demi  Badan Sehat-Ekonomi Pulih,"Banyuwangi - Pemkab Banyuwangi mengintensifkan vaksinasi COVID-19 kepada para pelaku usaha ultra mikro, termasuk PKL, pedagang keliling, dan warung-warung kecil. Bupati Banyuwangi Ipuk Fiestiandani meninjau vaksinasi bagi pelaku usaha ultra mikro tersebut di Kecamatan Genteng. Ipuk mengatakan vaksinasi kepada PKL, warung kecil, dan pedagang keliling adalah ikhtiar melindungi para pelaku ekonomi tersebut. ""Nanti insyaallah bila PPKM kita turun level, sehingga ada beberapa pelonggaran pembatasan, beliau-beliau sudah mendapat vaksinasi, insyaallah lebih terlindungi. Badan sehat, ekonomi pulih. Itu tekad kita bersama,"" ujar Ipuk kepada detikcom, Sabtu (24/7/2021). ""Protokol kesehatannya harus tetap diperhatikan. insyaallah cari rezeki tenang, berkah, badan juga sehat,"" imbuh Ipuk. Ipuk mengatakan PKL hingga warung-warung kecil memiliki tingkat interaksi sosial yang sangat tinggi dalam pekerjaannya. Mereka bertemu dengan banyak orang setiap hari. Vaksinasi ini adalah bentuk komitmen perlindungan ekonomi arus bawah di Banyuwangi. Baca juga: Mahasiswa Banyuwangi Demo Minta Dilibatkan Tangani COVID-19 Secara bertahap, sambung Ipuk, Puskesmas akan mengoordinasikan pelaksanaan vaksinasi untuk PKL, warung kecil, dan pedagang keliling. ""Vaksinasi untuk para pelaku ekonomi sebenarnya juga telah kita lakukan sejak awal. Sekarang kita akan intensifkan terus sembari pararel juga menjalankan vaksinasi untuk anak dan warga lain secara umum,"" papar bupati perempuan tersebut. Vaksinasi ini pun mendapat respons positif dari para PKL. Salah satunya Idris Afandi, PKL angkringan di Jalan Hasanudin. Idris mengaku sudah lama ingin divaksin COVID-19. ""Tak disangka tadi ada program vaksin ke PKL dan saya terdaftar. Terima kasih sudah diberi kesempatan, bikin saya lebih percaya diri berjualan,"" kata Idris. Hal yang sama juga diungkapkan Muhamad Nur Rohim, penjual sayuran. Kepada Ipuk, dia mengungkapkan kegembiraannya bisa divaksin COVID-19. Baca juga: 900 Warga Binaan Lapas Banyuwangi Vaksinasi COVID-19 ""Terima kasih bu. Sebenarnya tiga minggu lalu saya sudah daftar, tapi karena waktu itu saya ada urusan keluarga yang tidak bisa ditinggal, akhirnya kelewatan. Saya pasrah saja nunggu giliran entah apa kapan, ternyata kesempatan itu datang saat ini,"" ucap Nur Rohim. Saat ini, Pemkab Banyuwangi juga memiliki program pemberian bantuan Rp 300.000 per PKL dan warung-warung kecil. Sasarannya mencapai lebih dari 3.000 orang. ""Ini bertahap terus kita salurkan. Kemarin sudah jalan hampir setengahnya, terus kita salurkan sampai pekan depan,"" ujarnya. Ipuk sekali lagi tetap mengingatkan semuanya untuk selalu menerapkan protokol kesehatan. ""Maskernya harus selalu dipakai. Mungkin kurang nyaman, mboten nopo-nopo nggeh (tidak apa-apa ya)? Ini demi kesehatan Bapak/Ibu sendiri,"" kata Ipuk kepada para PKL, warung kecil, dan pedagang keliling. Sementara itu, per 23 Juli, sebanyak 422.110 warga Banyuwangi telah di vaksin dosis pertama, dan terus berlanjut termasuk untuk dosis kedua. Angka itu setara 31,5 persen dari sasaran atau fokus awal 1,34 juta warga. (iwd/iwd) pemkab banyuwangi vaksinasi vaksinasi covid-19 vaksinasi di banyuwangi pengusaha ultra mikro vaksin birojatim",Banyuwangi,https://news.detik.com/berita-jawa-timur/d-5655540/banyuwangi-kebut-vaksinasi-pkl-dan-warung-kecil-demi--badan-sehat-ekonomi-pulih
